,SMILES
sample_1739,CN(C)S(=O)(=O)OCC(NCc1ccc(Br)cc1)C(C(=O)O)C1(O)OCC(O)C(O)C1O
sample_1740,C=CCOC(Cc1ccccc1C(=S)N1CCCCC1)C(=O)O
sample_1741,CC1(C#CCl)CCC2=C1CCC1C2CCC2(C)CC(OC(=O)Nc3nc4ccccc4s3)CCC12C
sample_1742,Nc1nn(NC2CCCC3SCC(c4ccc(Br)cc4)N3C2=O)c2nc3ccccc3nc12
sample_1743,Cc1cc(C)c2cnn(C(CCCNSC(=NNc3ccccc3)C(N)=NNc3ccccc3)C(=O)O)c2n1
sample_1744,CC(C)CCOC1CC(C2Cc3ccccc3C(O)O2)(N2C(=N)c3ccccc3C2=O)CN1c1cccs1
sample_1745,CC(NP(=O)(O)CCC1Cc2ccccc2C(=O)O1)C(=O)N1C(=N)c2ccccc2C1=O
sample_1746,CC1=NNC(=N)Nc2c1c(=O)n(N(c1ccc3c(c1)OCO3)c1ccccc1O)c1ccccc21
sample_1747,CC1=C(C(=O)O)C(NC(CCCNc2csc(C(C#N)=NNc3cccc(C)c3C)n2)C(=O)O)N(C)C(=O)N1C
sample_1748,CC(NP(=O)(O)CCNC(C(=O)O)C(C)C)C(=O)c1csc(C(C#N)=NNc2ccncc2)n1
sample_1749,CCCCCCCN1CC(SCc2nc(C=NNS(O)(O)c3ccc(C)cc3)co2)CC1SN
sample_1750,C=C(Cl)CC1CC(C(=O)C2=CC3(C)CCC2C3(C)C)(n2c(C)nc3ccccc3c2=O)CN1N1NC(=O)CC1=O
sample_1751,N#Cc1c(N2CC(O)CC2C2C=Cc3ccccc3N2N=O)c(C#N)c(=O)n(N)c1N
sample_1752,COC1=CC(=O)C(C#N)C(CC2CC(C(C)(C)C(=O)O)N(c3ccc(S(N)(O)O)cc3)C2)C1
sample_1753,CC(NP(=O)(O)CCC1CC(c2ccc3ccccc3c2)=NN1c1ccccc1)C(=O)SC1OCC(O)C(O)C1O
sample_1754,CC1=NCCNc2c1c(=O)n(C(CCCNC1C(=O)N3C(N(C)C)=Nc4ccc(C)cc4N3C1=O)C(=O)O)c1ccccc21
sample_1755,CC1c2ccccc2C(=O)C1NC(CCc1cc2c(cc1O)CCNC2)C(=O)O
sample_1756,NS(O)(O)c1ccc(N2CC(O)CC2Oc2nc(Cl)nc(Cl)n2)cc1
sample_1757,Nc1cc(Cl)cc(N2CC(O)CC2C(Cl)(Cl)Cl)c1Cl
sample_1758,O=C(CCC(Oc1ccc(O)cc1)C(=O)O)c1ccncc1
sample_1759,Cc1c2c(c(C(=O)CP(=O)(O)CCCCc3cc4ccccc4oc3=N)c3c1C(=O)C3C)CC2=O
sample_1760,Cc1cc2c(cc1C1CC(C3C=Cc4ccccc4N3N=O)CN1C1C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C4C(=O)c5c(O)cccc5C(C)(O)C4CC13)CC2C#N
sample_1761,O=C(O)C(CCCNOc1cccc2c(=O)c(=O)c12)Cc1coc2ccc(Cl)cc2c1=O
sample_1762,CC(Nc1c(O)cccc1O)C(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CCC23OCCO3)C1
sample_1763,Cn1c(=O)c(C2=NNC(=O)C2C2CCC(=O)N2N2C(=O)CCC2=O)c(O)c2ccccc21
sample_1764,NC(=O)C(=NNc1cccc(CC(ONC2=CC(=O)C=CC2=O)C(=O)O)c1)c1nc2ccccc2s1
sample_1765,Cc1c(C2CSC(c3cnc4ccccc4n3)N2Cc2c(O)ccc3ccccc23)n(C)c2ccccc12
sample_1766,C=CCS(=O)SC1CSC(N2CCCCCC2=O)N1CC(N)C(=O)O
sample_1767,CN1C(C(=O)N(C2CCCCC2)C(C#N)C(N)=S)=C(O)c2ccccc2S1(O)O
sample_1768,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C1CCC2C1CC(O)CN1CCCC12CCC(c3ccccc31)c1ccccc12
sample_1769,CC(=NCCO)c1c(O)c2ccccc2n(OP(=O)(O)CCCCOCCCl)c1=O
sample_1770,Cc1cccc(NN=C(C#N)c2nc(C(=O)C(CCCCN)NC(Cl)(Cl)C(Cl)Cl)cs2)c1
sample_1771,CCC1c2cc(C(=O)CCC(NC3C(C#N)=C(N)OC4=C3CCCC4)C(=O)O)c(O)cc2CCN1C
sample_1772,CN1CCC(CCCCP(=O)(O)OCc2cccc(Cl)c2)CC1
sample_1773,Cc1cc(C2CSC(C(=O)C(=NNc3cc(Cl)ccc3Cl)S(O)(O)c3ccccc3)N2CN2C(=O)CN=C(c3ccccc3F)c3cc(Cl)ccc32)nc(C)n1
sample_1774,Nc1nc2c(cc1OCC1C=C(c3ccccc3)OC(c3ccccc3)=C1)c(=O)oc1ccccc12
sample_1775,CC1(C)OC(=O)CC1N(Nc1cccc(Br)c1)c1ccccc1
sample_1776,CCC1c2cc(N(OCC(C)C)c3ccc4c(c3)OCO4)c(O)cc2CCN1C
sample_1777,CC1CCCC(NC23ON2c2ccccc2C3=O)C(=O)N1OC1CCC2(C)C(CC(=O)C3C4CCC(=O)C4(C)CCC32)C1
sample_1778,N#CC(=CNC(=O)CP(=O)(O)CCCCC(Br)C(Br)C(=O)O)c1ccccc1
sample_1779,NNC(=O)CCOC(=O)C(=NNc1cc(Cl)ccc1Cl)S(O)(O)c1ccccc1
sample_1780,C=C1C2CCC3(O)C4(C)CCCC(C)(NC(CC(=O)CBr)C(NC5CCC6C7CC(=O)C8(O)CC(=O)CCC8(C)C7CCC56C)C(=O)O)C4CCC3(C2)C1O
sample_1781,OC1CC(Nc2nsc3ccccc23)N(c2cnc3cncnc3n2)C1
sample_1782,CC1C(=O)C23C4CC5C(C)(C(=O)C(CCCCN)Nc6ccc(S(C)=O)cc6)CCCC56COC(CC1C2OC(C)(C)O4)C63
sample_1783,CC1=CCC(=O)Nc2c1cnn2C1CC(C2CCCCC2)CN1C1(O)CCC2C3CCC4(C)CC(O)CCC4(C)C3CCC21C
sample_1784,CN1CCCC(CC2(Nc3cc(=O)oc4ccccc34)CC(n3nc4ccccc4n3)N(CN3C(=O)CN=C(c4ccccc4F)c4cc(Cl)ccc43)C2)C1
sample_1785,O=C(O)C(CCCNC1CC(c2ccc3ccccc3c2)=NN1c1ccccc1)Nc1cc2ccccc2c2ccccc12
sample_1786,CC(C)C(NC(CC(O)C=O)C(=O)C(F)(F)F)C(=O)O
sample_1787,CCC(O)(CC)C(=O)CCC(Nc1nc2ccccc2nc(=O)c1NNc1ccc2ccccc2c1)C(=O)O
sample_1788,Cn1ncc2c(C(CCC(=O)Oc3cccc4ccccc34)C(=O)O)ncnc21
sample_1789,NC(=O)C1=C(CCC(CCCNNc2ccccc2N=Nc2ccccc2)C(=O)O)CCCC1
sample_1790,CC(CCP(=O)(O)NC(C)C(=O)c1cc(Cl)c(Br)cc1Cl)CN1C(=O)c2cccnc2Nc2ccccc21
sample_1791,CC1=C(C(=O)O)C(C2Cc3ccccc3N2n2ccnc2C)N(C)C(=O)N1C
sample_1792,CC(=O)N1N=C(c2ccc3ccccc3c2)CC1CCP(=O)(O)NC(C)C(=O)C(=O)C=Nc1ccccc1
sample_1793,Cc1ccc(CC(S)C(=O)Nc2cccc3c(C#N)cccc23)cc1
sample_1794,CC(NP(=O)(O)CCOC1CCC2C3CC=C4CC5(CCC4(C)C3CCC12C)OCCO5)C(=O)NCNC1=CC(=O)c2ccccc2C1=O
sample_1795,COC1=CC(=O)C(C#N)C(CC(Nc2c(F)cccc2F)C(=O)CCC(=O)C2CCC3C4CCC5CC(O)CCC5(C)C4CC(O)C23C)C1
sample_1796,CN1CCC23CC(=O)C=CC12CCc1ccc(NC(CCCCN)C(=O)c2csc(C(C#N)=NNc4cc(Cl)ccc4Cl)n2)c(O)c13
sample_1797,O=C(CCC(CC(=NNc1ccccc1)c1ccccc1)C(=O)O)C(=O)C(=NNc1cc(Cl)ccc1Cl)C(=O)C(F)(F)F
sample_1798,CCC(C(Nc1nn(C)c2ncnc(N)c12)C(=O)O)C(C)(C)C(=O)O
sample_1799,CC(=NO)c1ccc(C2CC(O)CN2Nc2sc3c(c2C#N)CCCC3)cc1
sample_1800,COC1=C(OC)C(C2SCC(NC(N)=O)N2c2cc(C)n(C3=CC(C)N=N3)n2)OC1=O
sample_1801,N#Cc1c(N)nc2c(N=Nc3ccc(F)cc3)c(N)nn2c1NC(CC(O)CO)C(Nc1ccc(Br)cc1)C(=O)O
sample_1802,Cc1cc(O)nc(O)c1N(C1CCCCC1)C1(C)CCC(C)C1(C)C
sample_1803,Cc1nc(NCCCC(Nc2cc3c(cc2O)C(C)NCC3)C(=O)O)sc1N=Nc1ccc(Cl)cc1
sample_1804,Cc1ccc(S(O)(O)NC(=O)CP(=O)(O)CCCCN2C(=O)c3cc(S(N)(=O)=O)c(Cl)cc3NC2C)cc1
sample_1805,CC1=CCC(=O)Nc2c1cnn2C1CCCN1N(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1
sample_1806,CC1=NN(C2CSC3CCCC(Nc4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)C(=O)N32)C(=O)C1=NNc1cccnc1
sample_1807,CC1c2ccccc2C(=O)C1N(c1ccccc1)C1C(=O)Nc2ccccc21
sample_1808,CC1CC(C)C(=O)C(C(=O)C(C)CC(=O)C(CC2CCC(C3C(=O)NC(=O)NC3=O)CC2)Nc2nnc(S)n2-n2cccc2)C1
sample_1809,CC(=O)C1=Nc2ccccc2C1(C)C(=O)C(CCC(=O)C(=O)C(=CN(O)c1ccccc1)c1ccccc1)C(=O)O
sample_1810,CC1=NN(c2ccc(N(C(Br)CBr)n3c(=S)oc4ccccc43)cc2CCCS)C(=O)C1=NNc1cccc(O)c1
sample_1811,Cc1cc(N=Nc2ccc(N=Nc3ccccc3)cc2)c(NC(CCCCN)C(=O)OC2CCC3(C)C(=CC(=O)C4C5CCC(=O)C5(C)CCC43)C2)cc1N=Nc1ccc(N=Nc2ccccc2)cc1
sample_1812,CC1CC2C3CCC(O)(C(=O)CCC(C(=O)O)N4C(=O)c5cc(S(N)(=O)=O)c(Cl)cc5NC4C)C3(C)CC(O)C2(F)C2(C)C=CC(=O)C=C12
sample_1813,CCC(C)NC(CCC(=O)C1CCC2(CC1)Cc1ccc(O)cc1C2)C(=O)O
sample_1814,Cc1cc2c(o1)-c1c(oc3c(Br)cc(Br)cc13)CCC2(C)c1ccc(CC(S)C(=O)NC2CCCCC2)cc1
sample_1815,Cn1c(=O)c(C2=Nc3ccccc3SC(C3SCC(C4CCC5C6C(=O)CC7CCCCC7(C)C6CCC54C)N3c3oc4c(c5c(c6ccccc64)OC4CC(=O)OC54)c(=O)c3[Si](C)(C)C)C2)c(O)c2ccccc21
sample_1816,Cn1c(C2Cc3ccccc3N2C2CCC3C4CCC5CC(O)CCC5(C)C4CC(O)C32C)nc2ccccc21
sample_1817,CC(NN1C(=O)c2ccccc2NS1(=O)=O)C(=O)C1CCc2cc(O)ccc2C1
sample_1818,N#CC(=NNc1cc(Cl)ccc1Cl)c1nc(OC(CC2N=C(c3ccccc3)OC2=O)C(=O)O)cs1
sample_1819,Cc1c2c(c(C3CSC(OC4OC(=O)c5ccccc54)N3C3CCC4(CC3)Cc3ccc(O)cc3C4)c3c1C(=O)C3C)CC2=O
sample_1820,Cc1nc2ccccc2c(=O)n1C(C(=O)O)C(Cc1nn2c(C)nnc2s1)NNc1ccc(Cl)cc1Cl
sample_1821,O=C(CC1C(=O)NC(=O)NC1=O)CP(=O)(O)CCCCNc1ccccc1O
sample_1822,Cc1ccc(NC(C(=O)O)C(CC2CC(c3ccccc3)=NO2)NCc2ccccc2N)cc1
sample_1823,CC(NP(=O)(O)CCC1c2ccccc2CCc2ccccc21)C(=O)Cn1ncc2c(N)ncnc21
sample_1824,CC(=O)C(=NNc1cccc(CC(C(=O)O)c2nc(C)c(C)o2)c1)C(=O)C(F)(F)F
sample_1825,CN1C2CC(OC3CC(SC4Cc5ccccc54)CN3C3(C)CCCCC3)CC1C1OC12
sample_1826,C#CC(C)N1CC(NCCC(=O)O)(N2CCCCCC2)CC1C(=O)C1=C(C)OCCS1(=O)=O
sample_1827,N#Cc1sc2sc(N3CC(Sc4cc(S(N)(=O)=O)c(Cl)cc4O)CC3c3ccc4c(c3)OCO4)c(N)c2c1N
sample_1828,CC(=O)C1=Nc2ccccc2C1(C)C(=O)C1CSC2CCCC(NC(=O)CC3(O)Cc4ccccc43)C(=O)N21
sample_1829,C=CON1CC(CC(C#N)C(C)=O)CC1C(=O)C1=C(C)c2ccccc2C1
sample_1830,CC1C(=O)C23C4CC5C(C)(NC(C(=O)O)C(CC(C)(C)C(=O)O)Nc6ccc7c(c6)NC(=O)C7)CCCC56COC(CC1C2OC(C)(C)O4)C63
sample_1831,CC(C)(C)CC(=O)CC(=O)CCC(NCC(=NNc1ccccc1)c1ccc2ccccc2c1)C(=O)O
sample_1832,Cc1ccnc(NC(CCC(=O)c2c(C)c(C)c(C)c(C)c2C)C(=O)O)n1
sample_1833,Cc1ccc(NN=C(C#N)c2nc(NC(CCCCN)C(=O)c3ccc4c(c3O)CN3CCC(=O)CC3C4O)cs2)cc1
sample_1834,Cc1nnc2sc(N3CC(O)CC3C(=O)C(=NNc3ccccc3)C(=O)C(F)(F)F)nn12
sample_1835,NCCCCC(Nc1c(Cl)ccc(Cl)c1Cl)C(=O)c1ccc(Br)cc1N
sample_1836,CC1(C)C(=O)NC1NC(CNc1ccc(F)c(F)c1F)C(=O)CCC(=O)Cc1ccccc1N
sample_1837,CSC(SC)=C(C#N)C(=O)CC(S)C(=O)c1csc(C(C#N)=NNc2cc(Cl)ccc2Cl)n1
sample_1838,CCCCCCCCCNC(CCc1ccccc1F)C(=O)CCC(=O)OS(O)(O)c1ccc(C)cc1
sample_1839,CC(C)(C(=O)O)C(CC(=O)O)C(=O)C(Cc1ccc2cc3ccccc3cc2c1)NNc1c(Cl)cccc1Cl
sample_1840,Cc1cnc(C2CCCN3C(=O)C(C)(CC4CCc5c(c6ccccc6n5C)C4=O)C(=O)N23)nc1
sample_1841,CC12CCC(NC(CCn3ccnc3)C(=O)CCC(=O)C(=O)O)CC1CCC1C2CCC2(C)C1CCC2(O)C#Cc1ccccc1
sample_1842,O=C1C(Cl)=C(NN(c2cccc(S(O)(O)O)c2)C2CCCCC2)C(=O)c2ccccc21
sample_1843,O=c1nc2ccccc2nc(COc2ccc(C(Cl)=NO)cc2)c1NNc1ccc2ccccc2c1
sample_1844,O=C1CC(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)N2C(n3cccn3)CCCN12
sample_1845,CC1C(O)CCC2(C)C1CCC13OC21CCC1(C)C(C(CCC2CCC4C5C(O)CC6CC(O)CCC6(C)C5CC(O)C24C)C(=O)O)CCC13C
sample_1846,CCCCCCCCCNC(Cc1ccc2ccccc2c1C)CP(=O)(O)CC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
sample_1847,CCC(C)(CC)OC(=O)C(C)Nc1csc(C(C#N)=NNc2cc(Cl)c(Cl)cc2Cl)n1
sample_1848,Cc1c(NC(C(=O)O)C(Cc2cccc(Cl)c2Cl)Nc2cccnc2)n(C)c2ccccc12
sample_1849,CC1=C(C(=O)C2CC(C3CCC3S)N(n3nc(N)c4nc5ccccc5nc43)C2)SCCO1
sample_1850,Cc1cccc(OC2CCCN3C(=O)C(C)(C(=O)C(=NNc4ccc(Br)cc4)S(O)(O)c4ccccc4)C(=O)N23)c1C
sample_1851,Cc1cc(CC(NNc2nc(C)c(C)c(O)n2)C(=O)CCC(=O)OC2CCC3C4CCC5CC=CCC5(C)C4CCC23C)n2nc(N)c(N=Nc3ccc(Cl)cc3)c2n1
sample_1852,CC1=C(C(=O)C(C(=O)O)C2Cc3ccccc3C(C)(O)O2)S(=O)(=O)CCO1
sample_1853,CS(O)(O)c1nn(-c2ccc(N(C3Oc4c(Cl)c(Cl)c(Cl)c(Cl)c4O3)N3c4ccccc4Sc4ccccc43)cc2CCCC(=O)O)c(N)c1C#N
sample_1854,CC12CCC3C(CCC4(C)C3CCC4(O)N3CC(SC(N)=O)CC3Cc3ccccc3N)C1(C)CCC(O)C2
sample_1855,Nc1ccccc1C(=O)CP(=O)(O)CC(COc1cccc(Cl)c1)NC1CCCC1S
sample_1856,CC(=O)N(Nc1ccccc1)c1ccc(C(=O)C(CCCCN)Nc2oc3c(c4c(c5ccccc53)OC3CC(=O)OC43)c(=O)c2[Si](C)(C)C)cc1
sample_1857,CC(NC1CCC2(C)C(CCC3C4CC=C(C#Cc5ccccc5)C4(C)CCC32)C1)C(=O)CC1C(=O)NC(=O)NC1=O
sample_1858,CCCCCCCCCCOc1csc(C(C#N)=NNc2ccccc2C)n1
sample_1859,N#CC1=C(C#N)C(=O)C(NC2CSC3CCCC(NN4CCC=C4C(=O)O)C(=O)N23)=C(Cl)C1=O
sample_1860,O=C(O)C(CCC(=O)C1N=c2ccccc2=C1O)NCCCBr
sample_1861,CC12CCC(O)CC1C=CC1C2CC(O)C2(C)C(C(=O)C(CCCCN)NNC3=C(Cl)C(=O)C(C#N)=C(C#N)C3=O)CCC12
sample_1862,O=C1C(Nc2ccc(Cl)c(Cl)c2Cl)CCCC2SCC(Cc3c(O)ccc4ccccc34)N12
sample_1863,CC1(C)CCCC2(C)c3c(O)c(O)c(C4CC5(CN4c4ccco4)SCCS5)c(O)c3C(=O)C(=O)C12
sample_1864,CC1=C(C=NNC(N)=O)C(=O)C(C2Cc3ccccc3N2C(=O)C(C)C)C=C1
sample_1865,CN1c2ccc3ccccc3c2C(C)(C)C1N1C(=O)CCC1CC(F)(F)F
sample_1866,Cc1cc2c(c(=O)n1CN1C(=O)CCC1c1cc(O)c(O)c(O)c1)C(c1ccccc1)C(C#N)=C(N)O2
sample_1867,O=C1NC(=S)SC1N=Nc1ccc(Cl)cc1C1CCCN2C(=O)CC(C(=O)CCl)C(=O)N12
sample_1868,NCCCCC(OC1(C#Cc2ccccc2)Cc2ccccc21)C(=O)C1CC(=O)NC(=O)C1
sample_1869,CC12CCC(O)(C3CSC4CCCC(Nc5nc(Cl)c(Cl)cc5Cl)C(=O)N43)CC1CCC1C2CCC2(C)C1CCC21OCCO1
sample_1870,Cc1ccc(S(O)(O)OC2CCCN3C(=O)C(C)(C4CCc5cc(O)ccc5C4)C(=O)N23)cc1
sample_1871,Cc1cc(C)c2cnn(C3CC(COc4ccc(O)cc4)CN3NC(CCC(=O)O)C(=O)O)c2n1
sample_1872,CC1CCCC(NC2C(C#N)=C(N)SC(N)=C2c2nc3ccccc3s2)C(=O)N1c1ccc2c(c1O)C13CCN(C)C1(C=CC(=O)C3)CC2
sample_1873,Cc1nc(N)nc(Cl)c1N1C(=O)CCC1c1ccc2ccccc2c1O
sample_1874,Cc1cc(CN2C(c3cc(Cl)c(Cl)cc3Cl)CC3CCCCC32)c(N)cc1N
sample_1875,Cc1cc(CC(Nc2cccc3c(N)cccc23)C(=O)O)n2nc(N)c(N=Nc3ccc(Cl)cc3Cl)c2n1
sample_1876,Nc1ccc(NN(c2ccccc2)N2N=C(C(F)(F)F)C(=NNc3ccc(F)cc3)C2=O)cc1
sample_1877,c1ccc(SN2CC3(CC2Cc2cccc4c2OCO4)SCCS3)cc1
sample_1878,O=c1ccc2ccccc2cc1N1CC(C2CCCCC2)CC1C1CCc2ccccc2N1
sample_1879,O=C(O)C1=CCCN1C1CSC2CCCC(NC(=O)C(Cl)Cl)C(=O)N21
sample_1880,CC1NCCc2cc(CC(Nc3ccccc3)C(Nc3cn(C)c(=O)n(C)c3=O)C(=O)O)c(O)cc21
sample_1881,CC(CC(C)C1CC2(CN1C(Br)C(Br)N(O)c1ccccc1)SCCS2)=NNC(N)=O
sample_1882,CCCCCCCCCCCCC(ONCCCC(Nc1ccccc1Cl)C(=O)O)C(=O)NN
sample_1883,CC1CCCC(NC2C(=N)Oc3c(c(=O)oc4ccccc34)C2c2ccc(Br)cc2)C(=O)N1OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C
sample_1884,Cc1ccc(NN=C(C#N)c2nc(C3CC(C4CCCCC4)CN3C(=O)CC3(O)Cc4ccccc43)cs2)cc1
sample_1885,Cc1c2c(c(N(c3ccc4c(c3)OCO4)c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c3c1CC3)CC2
sample_1886,CC(NC1OC(C(N)=O)=CCC1Br)C(=O)C(=O)C(C#N)=NNc1ccccc1
sample_1887,Cc1ccc(CN2CC(CC(=NO)c3ccccc3)(c3ccccc3)CC2C2C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C4C(=O)c5c(O)cccc5C(C)(O)C4C(O)C23)o1
sample_1888,CC(NP(=O)(O)CCc1cccc2c(Br)cccc12)C(=O)n1c(=S)sc2ccccc21
sample_1889,CC(CCCO)C1CCC(=O)N1c1ccc(N=Cc2ccccc2)cc1
sample_1890,CN1C(C(=O)NC(Cc2ccsc2)C(=O)c2cc(Cl)ccc2O)=C(O)c2ccccc2S1(O)O
sample_1891,CN1CCn2c3c(c4cc(C(=O)C(CCCCN)NCn5cnc6c(N)ncnc65)ccc42)CCN=C31
sample_1892,CNC1SCC(c2oc3c(c4c(c5ccccc53)OC3CC(=O)OC43)c(=O)c2[Si](C)(C)C)N1c1cc2c(cc1O)C(C)N(C)CC2
sample_1893,Cc1cc(C)cc(C(=O)C(CC2CCN(C)CC2)NSCCC(N)=NS(N)(O)O)c1
sample_1894,C=CCS(=O)SC1CC(C(=O)C(=NNc2ccccc2)C(=O)C(F)(F)F)N(Oc2ccc3ccccc3c2)C1
sample_1895,CC12CCC3(CC1CCC1C2CCC2(C)C(ON(c4ccc5c(c4)OCO5)c4cc(O)c5n(c4=O)C(C(=O)O)CC5)CCC12)OCCO3
sample_1896,Cc1noc(NC2CC(CSC3OC(=O)c4ccccc43)CN2SC(=S)N(C)C)c1C
sample_1897,Cc1ccnc(NNC(CCC(=O)C(=O)C(Br)(C(F)(F)F)C(F)(F)F)C(=O)O)n1
sample_1898,Cc1ccc(O)c(NC(CCC(=O)CCC(=O)NNc2ccccc2)C(=O)O)c1
sample_1899,Cc1ccc(C(C(=O)O)C2CCCCC2=O)cc1O
sample_1900,O=C1NC(=O)C(NC(COC2Cc3ccccc32)C(=O)C(=O)C=CN(O)c2ccccc2)(C2=CCCCC2)C(=O)N1
sample_1901,CC(=Nc1ccccc1C)c1c(O)c2ccccc2n(CCC(NNc2cccc(Cl)c2)C(=O)O)c1=O
sample_1902,Cc1cc(NC(Cc2c(Br)ccc3c2C(=O)C3)CP(=O)(O)CC(=O)OC2CCC3(C)C(CCC4C3CCC3(C)C4CCC3(O)C#Cc3ccccc3)C2)no1
sample_1903,CC(=O)N(Nc1ccccc1)c1ccc(CCCCP(=O)(O)ON2CCCCS2(O)O)cc1
sample_1904,Cc1cc2c(c(C)c1N1CC(C3CCc4ccccc4N3)CC1n1c(C)nc3ccccc3c1=O)CC2=O
sample_1905,CN1NCC2=C1N=CC(=C(O)OCC(NC(=O)C1CC(=O)c3ccccc31)C(NC1OC3(CCCCC3)OC1=O)C(=O)O)C2=O
sample_1906,Cc1ccc(NN=C(C(=O)C2CC3(CN2c2c(O)ccc4ccccc24)SCCS3)C(=O)C(F)(F)F)c(C)c1
sample_1907,CNS(O)(O)CC(=O)C(C)CC(=O)C(CC(C)(O)C(C)(C)C)NNc1ccccc1
sample_1908,CC1=C(C=NNC(N)=O)C(=O)C(C(=O)C(C)NN2c3ccccc3Sc3ccc(S(C)(O)O)cc32)C=C1
sample_1909,Cc1ccc(CC(S)C(=O)c2cc(N=Nc3ccccc3)c(C)cc2N=Nc2ccccc2)cc1O
sample_1910,O=C1CC2Oc3c(c4c(=O)cc(N5CCCC5Oc5ccc6ccccc6c5)oc4c4ccccc34)C2O1
sample_1911,CC12CCC(=O)C=C1CCC1C3CCC(O)(CC(Nc4ccc(Br)cc4N)C(=O)O)C3(C)CC(O)C12F
sample_1912,CC12CCC3C(C(=O)CC4CC(ON(Cc5ccc(O)cc5)C5CCCCC5)CCC43C)C1CCC2=O
sample_1913,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)NC(CCc1ccc(N)cc1N)C(NC1C(C#N)=C(N)N2C(=C1C#N)Sc1ccccc12)C(=O)O
sample_1914,Cc1nc2c(cc1C1CC(c3cc4ccccc4ccc3=O)N(c3cccc4c3CCCC4)C1)c(=O)oc1ccccc12
sample_1915,CCC(C)C(N)C(=O)C1CC2CCCCC2N1c1nnc2n1N=C(c1ccccc1)CS2
sample_1916,Cc1ccc(S(O)(O)NN=C2CCC3C4CCC5CC(ONC(Cn6ccnc6)C(=O)O)CCC5(C)C4CCC23C)cc1
sample_1917,Cc1cc(N2CC(C3CCCCC3)CC2C2N(C)c3ccccc3C2(C)C)n2nc(N)c(N=Nc3ccccc3)c2n1
sample_1918,NC(N)=Nc1nc(CC2CC(O)CN2Nc2ccc(N=Nc3ccc(N)cc3)cc2)cs1
sample_1919,O=C1CC(c2ccc3ccccc3c2O)C(=O)N2C(n3cccn3)CCCN12
sample_1920,Oc1ccccc1NN1c2ccccc2CC1c1c(Cl)c(Cl)cc(Cl)c1Cl
sample_1921,Cc1cc(S(=O)(=O)c2ccccc2)ccc1N(C)CCl
sample_1922,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(C(CC5(O)CCC6C7CCC8(C)CC(O)CCC8(C)C7CCC65C)C(=O)O)O4)C2C(O)CC1C3O
sample_1923,Cc1ccc(N(C)c2ccc3c(c2)c2c4n3CCN(C)C4=NCC2)cc1O
sample_1924,N#CC(=NNc1ccc(F)cc1)c1nc(C(=O)c2ccc3c4c(cccc24)CC3)cs1
sample_1925,CC1(C2CCC3C4CCC5CCCCC5(C)C4CCC32C)C(=O)N2CCCC(c3cccc(I)c3)N2C1=O
sample_1926,Cc1ccc(CN2CC(C3CCCCC3)CC2C(Br)C(Br)N(O)c2ccccc2)cc1
sample_1927,CC1=Nc2ccccc2Sc2c1c(=O)n(N(C)c1cc(C)nc3c(N=Nc4cccc(C)c4)c(N)nn13)c1ccccc21
sample_1928,Cc1cc(N(Oc2cccc3ccccc23)c2ccccc2)n2nc(N)c(N=Nc3cc(Cl)ccc3Cl)c2n1
sample_1929,O=C1C=CC(=O)C(NC2CC(C3CCCCC3)CN2n2cnc3c(O)ncnc32)=C1
sample_1930,Cc1cc2c(cc1CC(NC1C=CC3C4C=CC(C4)C13)C(C(=O)O)C(C)C(C)(C)C)CC2Cl
sample_1931,Cc1cc(C2(C)C(=O)N3CCCC(Cc4ccccc4C=O)N3C2=O)cc2c1C(=O)C2
sample_1932,CC1CCC(C(=O)C(C)NC2N=NC(N=Cc3ccc(Cl)cc3)=N2)C(=O)C1
sample_1933,Cc1cccc(NN=C2C(=O)N(C3CC(C4CCCCC4)CN3CCCO)N=C2C(F)(F)F)c1C
sample_1934,O=C(O)C(CCc1cc(O)ccc1O)NC1CCC2(CC1)Cc1ccc(O)cc1C2
sample_1935,CC12CCC(O)(C3CC(Cc4cccnc4)CN3Cc3ccc(F)cc3)CC1CCC1C2CCC2(C)C1CCC21OCCO1
sample_1936,CC1(C)CC(=O)c2c(NC3CCCC4SCC(C5C(C#N)=C(N)OC6=C5CCCC6)N4C3=O)noc2C1
sample_1937,CC(C)CCCC(C)C(=O)C(N)CCc1c(N)c2ccccc2oc1=O
sample_1938,Cc1cc2c(cc1CC(CP(=O)(O)CC(=O)C1N=NC(N=Cc3ccc(Cl)cc3)=N1)Nc1nc3ccc(Cl)cc3s1)CC2Cl
