,y,x1,x2,x3,x4,x5,x6,x7
sample_921,0.33799999999999997,0.265,0.672,0.64,0.469,0.682,0.7290000000000001,0.708
sample_922,0.33799999999999997,0.262,0.6920000000000001,0.711,0.46799999999999997,0.701,0.759,0.74
sample_923,0.33799999999999997,0.256,0.6940000000000001,0.7090000000000001,0.467,0.6629999999999999,0.73,0.6920000000000001
sample_924,0.33799999999999997,0.249,0.6579999999999999,0.643,0.466,0.665,0.716,0.6729999999999999
sample_925,0.33799999999999997,0.242,0.652,0.6709999999999999,0.465,0.667,0.72,0.693
sample_926,0.33799999999999997,0.23600000000000002,0.68,0.645,0.46399999999999997,0.669,0.735,0.698
sample_927,0.33799999999999997,0.22899999999999998,0.6659999999999999,0.604,0.46399999999999997,0.6709999999999999,0.713,0.7
sample_928,0.33799999999999997,0.222,0.687,0.632,0.46299999999999997,0.6729999999999999,0.7440000000000001,0.698
sample_929,0.33799999999999997,0.215,0.682,0.621,0.462,0.674,0.731,0.7120000000000001
sample_930,0.33799999999999997,0.209,0.701,0.647,0.461,0.675,0.743,0.695
sample_931,0.261,0.20199999999999999,0.684,0.685,0.46,0.6759999999999999,0.71,0.6890000000000001
sample_932,0.261,0.196,0.677,0.627,0.45899999999999996,0.6779999999999999,0.753,0.7
sample_933,0.261,0.195,0.6990000000000001,0.684,0.45799999999999996,0.701,0.755,0.7140000000000001
sample_934,0.261,0.193,0.6709999999999999,0.612,0.457,0.66,0.7090000000000001,0.669
sample_935,0.261,0.192,0.648,0.586,0.456,0.669,0.716,0.695
sample_936,0.261,0.191,0.664,0.602,0.455,0.677,0.74,0.684
sample_937,0.261,0.18899999999999997,0.675,0.56,0.45399999999999996,0.67,0.721,0.674
sample_938,0.261,0.18899999999999997,0.691,0.6,0.45399999999999996,0.679,0.708,0.6990000000000001
sample_939,0.261,0.193,0.6759999999999999,0.633,0.45299999999999996,0.688,0.7440000000000001,0.6970000000000001
sample_940,0.261,0.19699999999999998,0.667,0.636,0.452,0.6940000000000001,0.725,0.6970000000000001
sample_941,0.226,0.201,0.705,0.7070000000000001,0.451,0.695,0.745,0.696
sample_942,0.226,0.204,0.7120000000000001,0.713,0.45,0.7090000000000001,0.727,0.696
sample_943,0.226,0.20800000000000002,0.718,0.78,0.449,0.71,0.718,0.684
sample_944,0.226,0.212,0.675,0.772,0.44799999999999995,0.6809999999999999,0.6679999999999999,0.639
sample_945,0.226,0.168,0.647,0.754,0.447,0.669,0.701,0.6509999999999999
sample_946,0.226,0.146,0.638,0.735,0.446,0.672,0.6970000000000001,0.662
sample_947,0.226,0.151,0.675,0.72,0.445,0.6759999999999999,0.715,0.66
sample_948,0.226,0.156,0.684,0.725,0.444,0.688,0.75,0.6920000000000001
sample_949,0.226,0.161,0.693,0.731,0.444,0.6990000000000001,0.737,0.7140000000000001
sample_950,0.226,0.166,0.7,0.752,0.44299999999999995,0.711,0.818,0.777
sample_951,0.221,0.171,0.706,0.7759999999999999,0.442,0.723,0.8079999999999999,0.77
sample_952,0.221,0.17600000000000002,0.7040000000000001,0.8,0.441,0.723,0.7859999999999999,0.7709999999999999
sample_953,0.221,0.18100000000000002,0.682,0.8009999999999999,0.44,0.721,0.748,0.7070000000000001
sample_954,0.221,0.185,0.6709999999999999,0.7959999999999999,0.439,0.71,0.733,0.6970000000000001
sample_955,0.221,0.19,0.653,0.772,0.43799999999999994,0.691,0.7040000000000001,0.6729999999999999
sample_956,0.221,0.195,0.662,0.759,0.43700000000000006,0.6709999999999999,0.7140000000000001,0.655
sample_957,0.221,0.19699999999999998,0.662,0.7290000000000001,0.436,0.664,0.7140000000000001,0.6629999999999999
sample_958,0.221,0.19699999999999998,0.64,0.701,0.435,0.6659999999999999,0.713,0.672
sample_959,0.221,0.198,0.652,0.706,0.579,0.669,0.72,0.688
sample_960,0.221,0.198,0.648,0.687,0.5770000000000001,0.6709999999999999,0.7120000000000001,0.669
sample_961,0.21100000000000002,0.198,0.69,0.701,0.5760000000000001,0.674,0.721,0.6779999999999999
sample_962,0.21100000000000002,0.19899999999999998,0.695,0.698,0.575,0.6759999999999999,0.695,0.677
sample_963,0.21100000000000002,0.19899999999999998,0.665,0.6709999999999999,0.573,0.679,0.716,0.667
sample_964,0.21100000000000002,0.2,0.664,0.7020000000000001,0.5720000000000001,0.675,0.693,0.659
sample_965,0.21100000000000002,0.2,0.637,0.638,0.57,0.67,0.6779999999999999,0.632
sample_966,0.21100000000000002,0.20199999999999999,0.631,0.579,0.47200000000000003,0.6659999999999999,0.644,0.633
sample_967,0.21100000000000002,0.205,0.639,0.563,0.425,0.6629999999999999,0.698,0.636
sample_968,0.21100000000000002,0.207,0.6659999999999999,0.493,0.439,0.664,0.69,0.664
sample_969,0.21100000000000002,0.209,0.691,0.466,0.45299999999999996,0.664,0.685,0.654
sample_970,0.21100000000000002,0.212,0.6609999999999999,0.42100000000000004,0.46799999999999997,0.677,0.701,0.672
sample_971,0.215,0.215,0.675,0.384,0.48700000000000004,0.665,0.6990000000000001,0.68
sample_972,0.215,0.21899999999999997,0.6609999999999999,0.326,0.505,0.6559999999999999,0.614,0.632
sample_973,0.215,0.223,0.637,0.273,0.524,0.655,0.677,0.659
sample_974,0.215,0.228,0.642,0.261,0.5429999999999999,0.657,0.715,0.696
sample_975,0.215,0.23199999999999998,0.6679999999999999,0.255,0.483,0.6609999999999999,0.705,0.696
sample_976,0.215,0.23600000000000002,0.7040000000000001,0.282,0.431,0.665,0.684,0.6659999999999999
sample_977,0.215,0.24,0.669,0.24600000000000002,0.445,0.664,0.634,0.619
sample_978,0.215,0.244,0.6990000000000001,0.3,0.45899999999999996,0.6609999999999999,0.6609999999999999,0.6559999999999999
sample_979,0.215,0.248,0.682,0.251,0.47700000000000004,0.664,0.677,0.649
sample_980,0.215,0.253,0.6829999999999999,0.272,0.516,0.679,0.706,0.6859999999999999
sample_981,0.258,0.257,0.674,0.312,0.555,0.6859999999999999,0.736,0.7090000000000001
sample_982,0.258,0.254,0.701,0.353,0.594,0.693,0.706,0.7
sample_983,0.258,0.252,0.7,0.42100000000000004,0.633,0.7,0.715,0.687
sample_984,0.258,0.249,0.7070000000000001,0.513,0.665,0.7040000000000001,0.743,0.7140000000000001
sample_985,0.258,0.247,0.705,0.615,0.659,0.7070000000000001,0.7340000000000001,0.701
sample_986,0.258,0.244,0.7090000000000001,0.6920000000000001,0.652,0.711,0.753,0.67
sample_987,0.258,0.242,0.693,0.757,0.645,0.7040000000000001,0.728,0.667
sample_988,0.258,0.239,0.7070000000000001,0.769,0.638,0.693,0.711,0.645
sample_989,0.258,0.237,0.687,0.742,0.631,0.682,0.68,0.615
sample_990,0.258,0.23399999999999999,0.66,0.746,0.624,0.6890000000000001,0.6829999999999999,0.664
sample_991,0.272,0.23199999999999998,0.66,0.7440000000000001,0.618,0.698,0.698,0.679
sample_992,0.272,0.22899999999999998,0.667,0.7659999999999999,0.611,0.708,0.7490000000000001,0.7120000000000001
sample_993,0.272,0.22699999999999998,0.691,0.782,0.604,0.715,0.748,0.7120000000000001
sample_994,0.272,0.22399999999999998,0.701,0.8009999999999999,0.597,0.7120000000000001,0.76,0.7120000000000001
sample_995,0.272,0.222,0.695,0.804,0.593,0.71,0.7120000000000001,0.6729999999999999
sample_996,0.272,0.21899999999999997,0.66,0.804,0.594,0.708,0.758,0.675
sample_997,0.272,0.217,0.667,0.8,0.596,0.705,0.759,0.688
sample_998,0.272,0.214,0.682,0.794,0.512,0.703,0.76,0.6709999999999999
sample_999,0.272,0.212,0.653,0.8079999999999999,0.509,0.7,0.6970000000000001,0.6779999999999999
sample_1000,0.272,0.21100000000000002,0.628,0.778,0.45799999999999996,0.6970000000000001,0.695,0.6509999999999999
sample_1001,0.207,0.21,0.633,0.7509999999999999,0.46,0.687,0.6990000000000001,0.6509999999999999
sample_1002,0.207,0.20800000000000002,0.64,0.738,0.46299999999999997,0.6779999999999999,0.71,0.6509999999999999
sample_1003,0.207,0.207,0.665,0.7170000000000001,0.465,0.6679999999999999,0.677,0.64
sample_1004,0.207,0.20600000000000002,0.6729999999999999,0.685,0.46799999999999997,0.6579999999999999,0.639,0.621
sample_1005,0.207,0.205,0.665,0.664,0.47,0.648,0.684,0.638
sample_1006,0.207,0.204,0.657,0.619,0.473,0.642,0.71,0.642
sample_1007,0.207,0.203,0.675,0.612,0.46299999999999997,0.652,0.7490000000000001,0.713
sample_1008,0.207,0.201,0.691,0.636,0.42100000000000004,0.6679999999999999,0.759,0.73
sample_1009,0.207,0.2,0.6679999999999999,0.679,0.46299999999999997,0.6709999999999999,0.757,0.675
sample_1010,0.207,0.19399999999999998,0.6779999999999999,0.6990000000000001,0.46799999999999997,0.657,0.722,0.688
sample_1011,0.19,0.18899999999999997,0.667,0.713,0.47200000000000003,0.643,0.688,0.643
sample_1012,0.19,0.184,0.677,0.7020000000000001,0.47600000000000003,0.63,0.691,0.644
sample_1013,0.19,0.179,0.672,0.643,0.48,0.627,0.6659999999999999,0.64
sample_1014,0.19,0.17300000000000001,0.654,0.625,0.484,0.623,0.7040000000000001,0.637
sample_1015,0.19,0.168,0.662,0.607,0.488,0.619,0.7190000000000001,0.6559999999999999
sample_1016,0.19,0.172,0.67,0.591,0.49200000000000005,0.632,0.705,0.649
sample_1017,0.19,0.175,0.6829999999999999,0.617,0.496,0.634,0.713,0.665
sample_1018,0.19,0.179,0.654,0.589,0.5920000000000001,0.636,0.71,0.6759999999999999
sample_1019,0.19,0.183,0.6970000000000001,0.649,0.594,0.657,0.754,0.698
sample_1020,0.19,0.18600000000000003,0.7120000000000001,0.696,0.597,0.677,0.77,0.7070000000000001
sample_1021,0.22899999999999998,0.19,0.691,0.757,0.599,0.672,0.755,0.721
sample_1022,0.22899999999999998,0.19399999999999998,0.703,0.8079999999999999,0.602,0.667,0.731,0.6940000000000001
sample_1023,0.22899999999999998,0.196,0.698,0.797,0.605,0.662,0.7090000000000001,0.638
sample_1024,0.22899999999999998,0.19399999999999998,0.677,0.79,0.607,0.657,0.687,0.608
sample_1025,0.22899999999999998,0.192,0.655,0.743,0.602,0.67,0.722,0.6579999999999999
sample_1026,0.22899999999999998,0.18899999999999997,0.677,0.765,0.595,0.6940000000000001,0.778,0.7190000000000001
sample_1027,0.22899999999999998,0.187,0.6940000000000001,0.7979999999999999,0.5870000000000001,0.696,0.7609999999999999,0.72
sample_1028,0.22899999999999998,0.185,0.672,0.8059999999999999,0.58,0.698,0.745,0.6759999999999999
sample_1029,0.22899999999999998,0.183,0.6709999999999999,0.7959999999999999,0.573,0.7,0.792,0.726
sample_1030,0.22899999999999998,0.18100000000000002,0.6809999999999999,0.7979999999999999,0.517,0.703,0.779,0.7190000000000001
sample_1031,0.225,0.179,0.6579999999999999,0.845,0.519,0.688,0.7509999999999999,0.693
sample_1032,0.225,0.177,0.6970000000000001,0.855,0.521,0.657,0.731,0.687
sample_1033,0.225,0.179,0.716,0.8420000000000001,0.522,0.6709999999999999,0.815,0.75
sample_1034,0.225,0.185,0.7170000000000001,0.858,0.524,0.684,0.802,0.7190000000000001
sample_1035,0.225,0.191,0.693,0.85,0.525,0.691,0.7909999999999999,0.72
sample_1036,0.225,0.19699999999999998,0.6659999999999999,0.867,0.528,0.6940000000000001,0.757,0.7290000000000001
sample_1037,0.225,0.20199999999999999,0.7090000000000001,0.8809999999999999,0.532,0.696,0.777,0.759
sample_1038,0.225,0.20800000000000002,0.8390000000000001,0.8909999999999999,0.535,0.695,0.78,0.762
sample_1039,0.225,0.193,0.5579999999999999,0.988,0.539,0.6940000000000001,0.778,0.713
sample_1040,0.225,0.129,0.581,1.0,0.542,0.6609999999999999,0.773,0.73
sample_1041,0.231,0.11599999999999999,0.649,0.835,0.556,0.589,0.6459999999999999,0.5579999999999999
sample_1042,0.231,0.16,0.659,0.688,0.569,0.5710000000000001,0.626,0.5479999999999999
sample_1043,0.231,0.191,0.6809999999999999,0.47200000000000003,0.583,0.5539999999999999,0.6679999999999999,0.6
sample_1044,0.231,0.217,0.657,0.321,0.597,0.5660000000000001,0.65,0.588
sample_1045,0.231,0.243,0.665,0.251,0.61,0.557,0.612,0.5920000000000001
sample_1046,0.231,0.28300000000000003,0.741,0.242,0.617,0.562,0.757,0.679
sample_1047,0.231,0.33,0.674,0.25,0.616,0.619,0.75,0.735
sample_1048,0.231,0.295,0.72,0.25,0.615,0.619,0.696,0.672
sample_1049,0.231,0.26,0.7290000000000001,0.326,0.611,0.61,0.6609999999999999,0.637
sample_1050,0.231,0.25,0.715,0.32299999999999995,0.598,0.615,0.727,0.657
sample_1051,0.203,0.247,0.684,0.317,0.586,0.6709999999999999,0.741,0.7120000000000001
sample_1052,0.203,0.244,0.6859999999999999,0.325,0.573,0.685,0.701,0.665
sample_1053,0.203,0.24100000000000002,0.688,0.324,0.56,0.682,0.688,0.635
sample_1054,0.203,0.23800000000000002,0.701,0.325,0.547,0.659,0.639,0.599
sample_1055,0.203,0.235,0.7070000000000001,0.324,0.535,0.63,0.623,0.585
sample_1056,0.203,0.23199999999999998,0.6829999999999999,0.321,0.522,0.625,0.647,0.586
sample_1057,0.203,0.22899999999999998,0.723,0.379,0.509,0.619,0.6709999999999999,0.601
sample_1058,0.203,0.226,0.695,0.37200000000000005,0.496,0.6459999999999999,0.752,0.6920000000000001
sample_1059,0.203,0.223,0.6629999999999999,0.426,0.46799999999999997,0.6759999999999999,0.7070000000000001,0.6659999999999999
sample_1060,0.203,0.21899999999999997,0.71,0.491,0.39899999999999997,0.6659999999999999,0.711,0.662
sample_1061,0.257,0.204,0.6970000000000001,0.506,0.397,0.67,0.688,0.631
sample_1062,0.257,0.19,0.7190000000000001,0.618,0.395,0.6729999999999999,0.6829999999999999,0.621
sample_1063,0.257,0.17600000000000002,0.727,0.691,0.39399999999999996,0.677,0.75,0.6809999999999999
sample_1064,0.257,0.162,0.705,0.695,0.392,0.68,0.7440000000000001,0.6809999999999999
sample_1065,0.257,0.125,0.615,0.735,0.39,0.625,0.494,0.478
sample_1066,0.257,0.0363,0.6809999999999999,0.797,0.38799999999999996,0.419,0.37799999999999995,0.32799999999999996
sample_1067,0.257,0.013999999999999999,0.68,0.639,0.386,0.16699999999999998,0.324,0.273
sample_1068,0.257,0.00843,0.642,0.515,0.384,0.0962,0.369,0.295
sample_1069,0.257,0.0449,0.65,0.503,0.382,0.11900000000000001,0.489,0.387
sample_1070,0.257,0.0519,0.68,0.49700000000000005,0.38,0.141,0.49,0.39
sample_1071,0.34299999999999997,0.0589,0.667,0.501,0.37799999999999995,0.16399999999999998,0.48200000000000004,0.4
sample_1072,0.34299999999999997,0.0659,0.703,0.505,0.376,0.187,0.465,0.389
sample_1073,0.34299999999999997,0.0729,0.675,0.502,0.374,0.21600000000000003,0.528,0.42
sample_1074,0.34299999999999997,0.0799,0.6729999999999999,0.499,0.37200000000000005,0.251,0.59,0.494
sample_1075,0.34299999999999997,0.087,0.6990000000000001,0.504,0.37,0.29100000000000004,0.608,0.5429999999999999
sample_1076,0.34299999999999997,0.094,0.708,0.501,0.368,0.348,0.615,0.568
sample_1077,0.34299999999999997,0.10099999999999999,0.6709999999999999,0.498,0.36700000000000005,0.40399999999999997,0.664,0.573
sample_1078,0.34299999999999997,0.10800000000000001,0.647,0.493,0.365,0.45799999999999996,0.7120000000000001,0.648
sample_1079,0.34299999999999997,0.115,0.682,0.502,0.363,0.511,0.752,0.652
sample_1080,0.34299999999999997,0.122,0.693,0.5870000000000001,0.363,0.542,0.725,0.652
sample_1081,1.0,0.129,0.695,0.627,0.364,0.508,0.618,0.579
sample_1082,1.0,0.136,0.708,0.62,0.365,0.484,0.58,0.536
sample_1083,1.0,0.14300000000000002,0.703,0.573,0.365,0.469,0.569,0.522
sample_1084,1.0,0.15,0.675,0.5489999999999999,0.366,0.47200000000000003,0.611,0.525
sample_1085,1.0,0.157,0.664,0.552,0.366,0.46399999999999997,0.5760000000000001,0.532
sample_1086,1.0,0.16399999999999998,0.6679999999999999,0.55,0.36700000000000005,0.47,0.584,0.532
sample_1087,1.0,0.171,0.675,0.547,0.368,0.47200000000000003,0.563,0.518
sample_1088,1.0,0.179,0.655,0.557,0.368,0.474,0.5489999999999999,0.515
sample_1089,1.0,0.187,0.67,0.534,0.369,0.47200000000000003,0.569,0.483
sample_1090,1.0,0.196,0.672,0.49200000000000005,0.37,0.474,0.564,0.517
sample_1091,0.976,0.204,0.677,0.504,0.37,0.473,0.506,0.49
sample_1092,0.976,0.213,0.648,0.46799999999999997,0.371,0.467,0.519,0.49200000000000005
sample_1093,0.976,0.221,0.6679999999999999,0.408,0.37200000000000005,0.479,0.544,0.494
sample_1094,0.976,0.23,0.664,0.40700000000000003,0.37200000000000005,0.501,0.5489999999999999,0.51
sample_1095,0.976,0.23800000000000002,0.6940000000000001,0.401,0.373,0.515,0.561,0.519
sample_1096,0.976,0.247,0.682,0.4,0.374,0.546,0.597,0.527
sample_1097,0.976,0.255,0.67,0.397,0.374,0.579,0.613,0.58
sample_1098,0.976,0.264,0.684,0.40399999999999997,0.375,0.624,0.654,0.6
sample_1099,0.976,0.273,0.6859999999999999,0.39,0.375,0.6559999999999999,0.64,0.598
sample_1100,0.976,0.281,0.66,0.40700000000000003,0.376,0.6759999999999999,0.652,0.601
sample_1101,0.8590000000000001,0.29,0.6729999999999999,0.4,0.377,0.691,0.6459999999999999,0.597
sample_1102,0.8590000000000001,0.298,0.675,0.40299999999999997,0.377,0.687,0.621,0.603
sample_1103,0.8590000000000001,0.22699999999999998,0.6809999999999999,0.39899999999999997,0.37799999999999995,0.6829999999999999,0.633,0.593
sample_1104,0.8590000000000001,0.239,0.701,0.401,0.379,0.679,0.633,0.595
sample_1105,0.8590000000000001,0.252,0.706,0.397,0.379,0.693,0.6629999999999999,0.623
sample_1106,0.8590000000000001,0.265,0.688,0.396,0.38,0.737,0.752,0.693
sample_1107,0.8590000000000001,0.278,0.67,0.40399999999999997,0.381,0.7809999999999999,0.76,0.746
sample_1108,0.8590000000000001,0.28800000000000003,0.6829999999999999,0.507,0.381,0.795,0.762,0.7290000000000001
sample_1109,0.8590000000000001,0.281,0.6809999999999999,0.5,0.382,0.7829999999999999,0.741,0.7070000000000001
sample_1110,0.8590000000000001,0.27399999999999997,0.665,0.508,0.38299999999999995,0.782,0.727,0.6679999999999999
sample_1111,0.603,0.266,0.685,0.496,0.38299999999999995,0.782,0.755,0.718
sample_1112,0.603,0.259,0.684,0.504,0.384,0.7829999999999999,0.7290000000000001,0.688
sample_1113,0.603,0.252,0.677,0.49700000000000005,0.385,0.78,0.66,0.6409999999999999
sample_1114,0.603,0.244,0.6829999999999999,0.49700000000000005,0.385,0.76,0.639,0.602
sample_1115,0.603,0.237,0.675,0.498,0.386,0.732,0.6579999999999999,0.616
sample_1116,0.603,0.23199999999999998,0.7070000000000001,0.5529999999999999,0.386,0.7290000000000001,0.7190000000000001,0.647
sample_1117,0.603,0.226,0.696,0.5539999999999999,0.387,0.767,0.74,0.685
sample_1118,0.603,0.244,0.6829999999999999,0.5489999999999999,0.38799999999999996,0.79,0.7709999999999999,0.72
sample_1119,0.603,0.276,0.68,0.546,0.38799999999999996,0.813,0.78,0.725
sample_1120,0.603,0.307,0.6970000000000001,0.607,0.389,0.836,0.841,0.7929999999999999
sample_1121,0.35,0.33799999999999997,0.727,0.627,0.39,0.857,0.841,0.7979999999999999
sample_1122,0.35,0.369,0.6990000000000001,0.625,0.39,0.871,0.835,0.78
sample_1123,0.35,0.4,0.688,0.634,0.391,0.884,0.8440000000000001,0.7859999999999999
sample_1124,0.35,0.368,0.659,0.752,0.392,0.838,0.698,0.6659999999999999
sample_1125,0.35,0.32,0.6809999999999999,0.758,0.392,0.792,0.648,0.6
sample_1126,0.35,0.273,0.6659999999999999,0.677,0.39299999999999996,0.758,0.579,0.537
sample_1127,0.35,0.225,0.6859999999999999,0.634,0.39399999999999996,0.747,0.638,0.579
sample_1128,0.35,0.177,0.6809999999999999,0.622,0.39399999999999996,0.736,0.6409999999999999,0.575
sample_1129,0.35,0.158,0.691,0.631,0.395,0.7,0.607,0.5720000000000001
sample_1130,0.35,0.172,0.6920000000000001,0.627,0.395,0.665,0.615,0.561
sample_1131,0.226,0.185,0.759,0.619,0.414,0.639,0.605,0.546
sample_1132,0.226,0.19899999999999998,0.74,0.624,0.43700000000000006,0.607,0.601,0.544
sample_1133,0.226,0.213,0.665,0.491,0.45899999999999996,0.62,0.597,0.544
sample_1134,0.226,0.226,0.66,0.501,0.48200000000000004,0.6990000000000001,0.71,0.6509999999999999
sample_1135,0.226,0.24,0.6709999999999999,0.55,0.494,0.731,0.715,0.688
sample_1136,0.226,0.248,0.695,0.5760000000000001,0.493,0.73,0.685,0.6459999999999999
sample_1137,0.226,0.254,0.7,0.633,0.49200000000000005,0.732,0.637,0.608
sample_1138,0.226,0.26,0.69,0.62,0.491,0.738,0.608,0.626
sample_1139,0.226,0.266,0.6609999999999999,0.623,0.49,0.7440000000000001,0.633,0.5920000000000001
