,y1,x1,x2,x3,x4,x5
sample_3317,0.0844,0.637,0.68,0.304,0.747,0.8009999999999999
sample_3318,0.0844,0.638,0.696,0.295,0.713,0.7959999999999999
sample_3319,0.0844,0.643,0.682,0.29100000000000004,0.7120000000000001,0.8
sample_3320,0.0844,0.644,0.6859999999999999,0.289,0.745,0.799
sample_3321,0.0634,0.6409999999999999,0.6829999999999999,0.29100000000000004,0.737,0.7929999999999999
sample_3322,0.0634,0.637,0.677,0.293,0.725,0.7909999999999999
sample_3323,0.0634,0.633,0.703,0.29,0.727,0.7859999999999999
sample_3324,0.0634,0.634,0.695,0.29600000000000004,0.742,0.792
sample_3325,0.0634,0.638,0.6779999999999999,0.293,0.736,0.7979999999999999
sample_3326,0.0634,0.64,0.679,0.28300000000000003,0.738,0.797
sample_3327,0.0634,0.644,0.6829999999999999,0.289,0.735,0.799
sample_3328,0.0634,0.649,0.691,0.304,0.726,0.7929999999999999
sample_3329,0.0634,0.6559999999999999,0.7,0.301,0.725,0.7879999999999999
sample_3330,0.0634,0.6629999999999999,0.669,0.311,0.7170000000000001,0.799
sample_3331,0.0634,0.67,0.654,0.322,0.778,0.799
sample_3332,0.0634,0.674,0.6829999999999999,0.325,0.775,0.7879999999999999
sample_3333,0.0634,0.6759999999999999,0.684,0.32799999999999996,0.742,0.7929999999999999
sample_3334,0.0634,0.6779999999999999,0.672,0.327,0.74,0.797
sample_3335,0.0634,0.68,0.6920000000000001,0.336,0.754,0.787
sample_3336,0.0634,0.6829999999999999,0.6829999999999999,0.33799999999999997,0.754,0.79
sample_3337,0.0634,0.684,0.6679999999999999,0.335,0.72,0.7979999999999999
sample_3338,0.0634,0.6890000000000001,0.657,0.345,0.674,0.8029999999999999
sample_3339,0.0634,0.693,0.665,0.365,0.679,0.8
sample_3340,0.0634,0.691,0.685,0.375,0.718,0.794
sample_3341,0.14,0.691,0.688,0.379,0.7440000000000001,0.795
sample_3342,0.14,0.6940000000000001,0.6940000000000001,0.37200000000000005,0.77,0.7929999999999999
sample_3343,0.14,0.693,0.6920000000000001,0.361,0.74,0.792
sample_3344,0.14,0.695,0.685,0.35100000000000003,0.735,0.795
sample_3345,0.14,0.701,0.695,0.344,0.7340000000000001,0.7959999999999999
sample_3346,0.14,0.701,0.677,0.344,0.6970000000000001,0.8
sample_3347,0.14,0.701,0.6629999999999999,0.35,0.7140000000000001,0.8009999999999999
sample_3348,0.14,0.701,0.682,0.358,0.736,0.794
sample_3349,0.14,0.6990000000000001,0.711,0.355,0.741,0.7859999999999999
sample_3350,0.14,0.7,0.6920000000000001,0.35100000000000003,0.752,0.7959999999999999
sample_3351,0.14,0.703,0.665,0.348,0.715,0.802
sample_3352,0.14,0.703,0.6940000000000001,0.348,0.7140000000000001,0.787
sample_3353,0.14,0.701,0.715,0.34700000000000003,0.75,0.789
sample_3354,0.14,0.696,0.7140000000000001,0.344,0.732,0.795
sample_3355,0.14,0.693,0.71,0.348,0.7170000000000001,0.787
sample_3356,0.14,0.6940000000000001,0.705,0.353,0.7440000000000001,0.789
sample_3357,0.14,0.695,0.701,0.349,0.723,0.7929999999999999
sample_3358,0.14,0.696,0.698,0.345,0.7020000000000001,0.792
sample_3359,0.14,0.6970000000000001,0.698,0.35,0.72,0.7929999999999999
sample_3360,0.14,0.696,0.703,0.34600000000000003,0.713,0.79
sample_3361,0.0896,0.696,0.708,0.34700000000000003,0.706,0.785
sample_3362,0.0896,0.6970000000000001,0.698,0.358,0.721,0.787
sample_3363,0.0896,0.696,0.695,0.35700000000000004,0.768,0.7859999999999999
sample_3364,0.0896,0.6940000000000001,0.6920000000000001,0.349,0.762,0.7909999999999999
sample_3365,0.0896,0.695,0.684,0.342,0.7170000000000001,0.799
sample_3366,0.0896,0.6990000000000001,0.674,0.342,0.738,0.8029999999999999
sample_3367,0.0896,0.6990000000000001,0.6579999999999999,0.35100000000000003,0.7440000000000001,0.804
sample_3368,0.0896,0.695,0.669,0.358,0.698,0.799
sample_3369,0.0896,0.696,0.6920000000000001,0.358,0.7020000000000001,0.794
sample_3370,0.0896,0.695,0.693,0.364,0.72,0.794
sample_3371,0.0896,0.695,0.682,0.359,0.716,0.799
sample_3372,0.0896,0.698,0.679,0.349,0.731,0.8
sample_3373,0.0896,0.698,0.674,0.345,0.7240000000000001,0.7979999999999999
sample_3374,0.0896,0.6970000000000001,0.6759999999999999,0.341,0.7390000000000001,0.7959999999999999
sample_3375,0.0896,0.6970000000000001,0.675,0.345,0.7440000000000001,0.795
sample_3376,0.0896,0.698,0.665,0.355,0.7020000000000001,0.797
sample_3377,0.0896,0.696,0.664,0.35700000000000004,0.722,0.797
sample_3378,0.0896,0.7,0.675,0.358,0.7559999999999999,0.7929999999999999
sample_3379,0.0896,0.7040000000000001,0.7020000000000001,0.35700000000000004,0.726,0.79
sample_3380,0.0896,0.6990000000000001,0.7020000000000001,0.35700000000000004,0.7140000000000001,0.79
sample_3381,0.0717,0.695,0.679,0.35600000000000004,0.7659999999999999,0.795
sample_3382,0.0717,0.6940000000000001,0.662,0.34700000000000003,0.767,0.802
sample_3383,0.0717,0.6940000000000001,0.684,0.341,0.738,0.795
sample_3384,0.0717,0.695,0.687,0.342,0.725,0.795
sample_3385,0.0717,0.6990000000000001,0.6629999999999999,0.34299999999999997,0.723,0.802
sample_3386,0.0717,0.6970000000000001,0.675,0.344,0.7340000000000001,0.7959999999999999
sample_3387,0.0717,0.693,0.6920000000000001,0.34700000000000003,0.72,0.792
sample_3388,0.0717,0.6920000000000001,0.6729999999999999,0.33799999999999997,0.72,0.8009999999999999
sample_3389,0.0717,0.6920000000000001,0.66,0.337,0.7440000000000001,0.8059999999999999
sample_3390,0.0717,0.6920000000000001,0.68,0.341,0.725,0.795
sample_3391,0.0717,0.691,0.703,0.34299999999999997,0.715,0.785
sample_3392,0.0717,0.6859999999999999,0.688,0.33899999999999997,0.745,0.794
sample_3393,0.0717,0.6829999999999999,0.687,0.33399999999999996,0.7390000000000001,0.8
sample_3394,0.0717,0.687,0.684,0.336,0.728,0.797
sample_3395,0.0717,0.69,0.6659999999999999,0.32799999999999996,0.742,0.8029999999999999
sample_3396,0.0717,0.6940000000000001,0.68,0.324,0.733,0.8
sample_3397,0.0717,0.695,0.685,0.325,0.7440000000000001,0.7959999999999999
sample_3398,0.0717,0.695,0.667,0.32899999999999996,0.737,0.8029999999999999
sample_3399,0.0717,0.695,0.667,0.33299999999999996,0.736,0.8009999999999999
sample_3400,0.0717,0.6940000000000001,0.677,0.335,0.745,0.7959999999999999
sample_3401,0.0861,0.695,0.6940000000000001,0.33899999999999997,0.7140000000000001,0.79
sample_3402,0.0861,0.695,0.6920000000000001,0.33399999999999996,0.703,0.7909999999999999
sample_3403,0.0861,0.696,0.675,0.336,0.7490000000000001,0.797
sample_3404,0.0861,0.693,0.677,0.33,0.758,0.7979999999999999
sample_3405,0.0861,0.6940000000000001,0.703,0.331,0.738,0.7909999999999999
sample_3406,0.0861,0.698,0.6779999999999999,0.33799999999999997,0.726,0.797
sample_3407,0.0861,0.6970000000000001,0.672,0.332,0.728,0.799
sample_3408,0.0861,0.691,0.691,0.33399999999999996,0.748,0.797
sample_3409,0.0861,0.684,0.6859999999999999,0.32899999999999996,0.73,0.797
sample_3410,0.0861,0.679,0.6859999999999999,0.326,0.723,0.794
sample_3411,0.0861,0.68,0.69,0.325,0.725,0.795
sample_3412,0.0861,0.688,0.693,0.319,0.7190000000000001,0.7959999999999999
sample_3413,0.0861,0.696,0.67,0.322,0.738,0.799
sample_3414,0.0861,0.698,0.679,0.319,0.732,0.794
sample_3415,0.0861,0.696,0.703,0.322,0.735,0.792
sample_3416,0.0861,0.7020000000000001,0.6990000000000001,0.33399999999999996,0.764,0.794
sample_3417,0.0861,0.7020000000000001,0.695,0.344,0.769,0.789
sample_3418,0.0861,0.698,0.6920000000000001,0.344,0.75,0.7859999999999999
sample_3419,0.0861,0.6940000000000001,0.674,0.33899999999999997,0.7509999999999999,0.7959999999999999
sample_3420,0.0861,0.6920000000000001,0.672,0.335,0.753,0.8
sample_3421,0.0803,0.695,0.684,0.335,0.76,0.7959999999999999
sample_3422,0.0803,0.7,0.6759999999999999,0.33399999999999996,0.752,0.7959999999999999
sample_3423,0.0803,0.6990000000000001,0.665,0.337,0.7190000000000001,0.7959999999999999
sample_3424,0.0803,0.696,0.672,0.341,0.7290000000000001,0.794
sample_3425,0.0803,0.693,0.6890000000000001,0.33799999999999997,0.741,0.792
sample_3426,0.0803,0.687,0.6920000000000001,0.342,0.768,0.792
sample_3427,0.0803,0.682,0.682,0.34,0.7390000000000001,0.7959999999999999
sample_3428,0.0803,0.682,0.6829999999999999,0.331,0.7240000000000001,0.799
sample_3429,0.0803,0.68,0.6970000000000001,0.33,0.742,0.7959999999999999
sample_3430,0.0803,0.6779999999999999,0.7,0.33,0.726,0.794
sample_3431,0.0803,0.6809999999999999,0.6990000000000001,0.32299999999999995,0.732,0.794
sample_3432,0.0803,0.685,0.682,0.316,0.7509999999999999,0.797
sample_3433,0.0803,0.688,0.6629999999999999,0.313,0.7290000000000001,0.8029999999999999
sample_3434,0.0803,0.687,0.662,0.315,0.738,0.8009999999999999
sample_3435,0.0803,0.685,0.667,0.314,0.7829999999999999,0.7979999999999999
sample_3436,0.0803,0.682,0.6940000000000001,0.316,0.758,0.7929999999999999
sample_3437,0.0803,0.6829999999999999,0.713,0.32,0.7290000000000001,0.7879999999999999
sample_3438,0.0803,0.685,0.7020000000000001,0.311,0.7170000000000001,0.792
sample_3439,0.0803,0.6859999999999999,0.685,0.307,0.713,0.795
sample_3440,0.0803,0.688,0.6759999999999999,0.308,0.732,0.7979999999999999
sample_3441,0.0761,0.6890000000000001,0.684,0.307,0.737,0.794
sample_3442,0.0761,0.687,0.6829999999999999,0.314,0.737,0.7909999999999999
sample_3443,0.0761,0.685,0.68,0.311,0.7170000000000001,0.7979999999999999
sample_3444,0.0761,0.682,0.6759999999999999,0.313,0.695,0.8009999999999999
sample_3445,0.0761,0.672,0.682,0.315,0.715,0.7979999999999999
sample_3446,0.0761,0.6659999999999999,0.6679999999999999,0.303,0.723,0.802
sample_3447,0.0761,0.665,0.6709999999999999,0.29,0.722,0.8009999999999999
sample_3448,0.0761,0.662,0.6940000000000001,0.28,0.765,0.795
sample_3449,0.0761,0.6609999999999999,0.688,0.275,0.76,0.797
sample_3450,0.0761,0.664,0.687,0.276,0.727,0.8
sample_3451,0.0761,0.6679999999999999,0.7020000000000001,0.272,0.723,0.792
sample_3452,0.0761,0.67,0.696,0.26899999999999996,0.735,0.792
sample_3453,0.0761,0.67,0.687,0.27699999999999997,0.741,0.789
sample_3454,0.0761,0.6759999999999999,0.6759999999999999,0.272,0.7290000000000001,0.795
sample_3455,0.0761,0.6809999999999999,0.675,0.272,0.7290000000000001,0.797
sample_3456,0.0761,0.685,0.688,0.281,0.7040000000000001,0.792
sample_3457,0.0761,0.6809999999999999,0.6729999999999999,0.28600000000000003,0.6970000000000001,0.797
sample_3458,0.0761,0.6729999999999999,0.682,0.28600000000000003,0.73,0.789
sample_3459,0.0761,0.665,0.6779999999999999,0.28600000000000003,0.7340000000000001,0.7929999999999999
sample_3460,0.0761,0.664,0.6559999999999999,0.28800000000000003,0.7240000000000001,0.804
sample_3461,0.0716,0.669,0.674,0.272,0.7140000000000001,0.8
sample_3462,0.0716,0.67,0.6709999999999999,0.263,0.733,0.8009999999999999
sample_3463,0.0716,0.669,0.672,0.257,0.75,0.802
sample_3464,0.0716,0.6679999999999999,0.682,0.255,0.7170000000000001,0.7979999999999999
sample_3465,0.0716,0.6709999999999999,0.665,0.258,0.7040000000000001,0.797
sample_3466,0.0716,0.675,0.6779999999999999,0.262,0.726,0.7929999999999999
sample_3467,0.0716,0.68,0.684,0.259,0.737,0.7959999999999999
sample_3468,0.0716,0.685,0.675,0.262,0.737,0.799
sample_3469,0.0716,0.685,0.68,0.271,0.737,0.802
sample_3470,0.0716,0.685,0.684,0.273,0.715,0.8009999999999999
sample_3471,0.0716,0.6890000000000001,0.6890000000000001,0.27699999999999997,0.698,0.792
sample_3472,0.0716,0.687,0.6920000000000001,0.273,0.7170000000000001,0.792
sample_3473,0.0716,0.6809999999999999,0.6940000000000001,0.27899999999999997,0.7120000000000001,0.795
sample_3474,0.0716,0.682,0.685,0.278,0.721,0.795
sample_3475,0.0716,0.688,0.675,0.27399999999999997,0.7340000000000001,0.797
sample_3476,0.0716,0.6920000000000001,0.6629999999999999,0.271,0.718,0.8
sample_3477,0.0716,0.6990000000000001,0.6579999999999999,0.271,0.722,0.8029999999999999
sample_3478,0.0716,0.706,0.684,0.278,0.726,0.792
sample_3479,0.0716,0.7090000000000001,0.698,0.282,0.716,0.779
sample_3480,0.0716,0.7090000000000001,0.6829999999999999,0.29,0.721,0.779
sample_3481,0.111,0.7,0.672,0.297,0.737,0.795
sample_3482,0.111,0.695,0.6859999999999999,0.3,0.725,0.795
sample_3483,0.111,0.6990000000000001,0.691,0.29,0.722,0.792
sample_3484,0.111,0.7040000000000001,0.679,0.28300000000000003,0.731,0.799
sample_3485,0.111,0.7090000000000001,0.67,0.285,0.74,0.8009999999999999
sample_3486,0.111,0.7090000000000001,0.682,0.28800000000000003,0.7240000000000001,0.7929999999999999
sample_3487,0.111,0.7040000000000001,0.6940000000000001,0.284,0.705,0.787
sample_3488,0.111,0.7020000000000001,0.688,0.285,0.7120000000000001,0.784
sample_3489,0.111,0.705,0.685,0.28800000000000003,0.7190000000000001,0.7879999999999999
sample_3490,0.111,0.705,0.6940000000000001,0.287,0.732,0.7909999999999999
sample_3491,0.111,0.706,0.693,0.292,0.742,0.794
sample_3492,0.111,0.708,0.677,0.292,0.74,0.7959999999999999
sample_3493,0.111,0.705,0.6629999999999999,0.29100000000000004,0.75,0.797
sample_3494,0.111,0.6970000000000001,0.675,0.28800000000000003,0.753,0.799
sample_3495,0.111,0.6940000000000001,0.682,0.29,0.7509999999999999,0.799
sample_3496,0.111,0.691,0.6829999999999999,0.281,0.743,0.795
sample_3497,0.111,0.687,0.701,0.26899999999999996,0.72,0.792
sample_3498,0.111,0.6890000000000001,0.7,0.261,0.71,0.799
sample_3499,0.111,0.691,0.6890000000000001,0.248,0.71,0.8029999999999999
sample_3500,0.111,0.69,0.685,0.242,0.74,0.8009999999999999
sample_3501,0.0652,0.6859999999999999,0.68,0.24,0.757,0.7979999999999999
sample_3502,0.0652,0.685,0.672,0.24,0.748,0.7959999999999999
sample_3503,0.0652,0.6859999999999999,0.669,0.244,0.74,0.792
sample_3504,0.0652,0.688,0.672,0.242,0.731,0.784
sample_3505,0.0652,0.691,0.6809999999999999,0.235,0.721,0.7859999999999999
sample_3506,0.0652,0.6940000000000001,0.6990000000000001,0.23199999999999998,0.718,0.7829999999999999
sample_3507,0.0652,0.6940000000000001,0.7020000000000001,0.22899999999999998,0.725,0.784
sample_3508,0.0652,0.69,0.701,0.225,0.7240000000000001,0.7979999999999999
sample_3509,0.0652,0.685,0.693,0.23199999999999998,0.713,0.802
sample_3510,0.0652,0.6779999999999999,0.6859999999999999,0.233,0.73,0.7979999999999999
sample_3511,0.0652,0.6729999999999999,0.68,0.22399999999999998,0.743,0.802
sample_3512,0.0652,0.6729999999999999,0.6709999999999999,0.22699999999999998,0.7240000000000001,0.7959999999999999
sample_3513,0.0652,0.672,0.6729999999999999,0.218,0.737,0.7959999999999999
sample_3514,0.0652,0.674,0.669,0.19699999999999998,0.746,0.8
sample_3515,0.0652,0.6779999999999999,0.6779999999999999,0.191,0.737,0.7929999999999999
sample_3516,0.0652,0.68,0.688,0.191,0.718,0.797
sample_3517,0.0652,0.68,0.695,0.19899999999999998,0.745,0.7979999999999999
sample_3518,0.0652,0.684,0.691,0.19699999999999998,0.754,0.797
sample_3519,0.0652,0.6890000000000001,0.679,0.19399999999999998,0.727,0.7959999999999999
sample_3520,0.0652,0.691,0.684,0.19699999999999998,0.7120000000000001,0.787
sample_3521,0.0859,0.6920000000000001,0.6859999999999999,0.19699999999999998,0.723,0.7909999999999999
sample_3522,0.0859,0.696,0.69,0.20600000000000002,0.716,0.7929999999999999
sample_3523,0.0859,0.6940000000000001,0.6940000000000001,0.21100000000000002,0.71,0.787
sample_3524,0.0859,0.6940000000000001,0.685,0.207,0.722,0.7909999999999999
sample_3525,0.0859,0.6970000000000001,0.672,0.21,0.7170000000000001,0.794
sample_3526,0.0859,0.6970000000000001,0.682,0.217,0.753,0.79
sample_3527,0.0859,0.6920000000000001,0.6829999999999999,0.213,0.767,0.7929999999999999
sample_3528,0.0859,0.682,0.6709999999999999,0.21,0.737,0.795
sample_3529,0.0859,0.672,0.684,0.21100000000000002,0.736,0.7959999999999999
sample_3530,0.0859,0.67,0.6859999999999999,0.215,0.741,0.7979999999999999
sample_3531,0.0859,0.672,0.684,0.205,0.741,0.795
sample_3532,0.0859,0.672,0.6970000000000001,0.18899999999999997,0.7340000000000001,0.7909999999999999
sample_3533,0.0859,0.672,0.701,0.183,0.733,0.7929999999999999
sample_3534,0.0859,0.6759999999999999,0.691,0.18100000000000002,0.713,0.7959999999999999
sample_3535,0.0859,0.679,0.684,0.18100000000000002,0.6990000000000001,0.797
sample_3536,0.0859,0.682,0.685,0.177,0.736,0.792
sample_3537,0.0859,0.684,0.674,0.175,0.745,0.7909999999999999
sample_3538,0.0859,0.684,0.6679999999999999,0.17800000000000002,0.723,0.795
sample_3539,0.0859,0.6829999999999999,0.669,0.185,0.7440000000000001,0.7979999999999999
sample_3540,0.0859,0.68,0.679,0.192,0.755,0.795
sample_3541,0.0727,0.6809999999999999,0.6890000000000001,0.18600000000000003,0.7290000000000001,0.792
sample_3542,0.0727,0.684,0.679,0.184,0.727,0.795
sample_3543,0.0727,0.685,0.672,0.18899999999999997,0.713,0.797
sample_3544,0.0727,0.6859999999999999,0.67,0.196,0.7170000000000001,0.7979999999999999
sample_3545,0.0727,0.6859999999999999,0.665,0.198,0.72,0.804
sample_3546,0.0727,0.685,0.685,0.19899999999999998,0.7140000000000001,0.799
sample_3547,0.0727,0.68,0.698,0.205,0.722,0.794
sample_3548,0.0727,0.6779999999999999,0.69,0.207,0.711,0.807
sample_3549,0.0727,0.6729999999999999,0.698,0.21,0.703,0.804
sample_3550,0.0727,0.672,0.6890000000000001,0.20800000000000002,0.715,0.797
sample_3551,0.0727,0.677,0.677,0.20600000000000002,0.7440000000000001,0.7979999999999999
sample_3552,0.0727,0.6759999999999999,0.677,0.201,0.759,0.794
sample_3553,0.0727,0.6809999999999999,0.6809999999999999,0.198,0.743,0.795
sample_3554,0.0727,0.6859999999999999,0.684,0.19899999999999998,0.725,0.797
sample_3555,0.0727,0.6829999999999999,0.6940000000000001,0.20800000000000002,0.698,0.795
sample_3556,0.0727,0.684,0.677,0.21600000000000003,0.703,0.7979999999999999
sample_3557,0.0727,0.684,0.679,0.221,0.7070000000000001,0.795
sample_3558,0.0727,0.68,0.69,0.21600000000000003,0.706,0.7909999999999999
sample_3559,0.0727,0.6779999999999999,0.6759999999999999,0.222,0.722,0.8029999999999999
sample_3560,0.0727,0.674,0.6679999999999999,0.22699999999999998,0.725,0.81
sample_3561,0.0577,0.677,0.664,0.217,0.735,0.805
sample_3562,0.0577,0.6809999999999999,0.672,0.21100000000000002,0.748,0.799
sample_3563,0.0577,0.6829999999999999,0.687,0.213,0.737,0.792
sample_3564,0.0577,0.684,0.682,0.22,0.732,0.7909999999999999
sample_3565,0.0577,0.6809999999999999,0.684,0.21600000000000003,0.732,0.792
sample_3566,0.0577,0.679,0.6859999999999999,0.213,0.733,0.792
sample_3567,0.0577,0.675,0.685,0.217,0.7240000000000001,0.794
sample_3568,0.0577,0.674,0.675,0.222,0.722,0.799
sample_3569,0.0577,0.679,0.6659999999999999,0.21899999999999997,0.7390000000000001,0.804
sample_3570,0.0577,0.6859999999999999,0.6659999999999999,0.212,0.735,0.8059999999999999
sample_3571,0.0577,0.687,0.67,0.218,0.728,0.804
sample_3572,0.0577,0.69,0.677,0.221,0.722,0.7959999999999999
sample_3573,0.0577,0.6920000000000001,0.69,0.22699999999999998,0.713,0.7829999999999999
sample_3574,0.0577,0.693,0.6920000000000001,0.231,0.71,0.7859999999999999
sample_3575,0.0577,0.69,0.684,0.22399999999999998,0.71,0.7959999999999999
sample_3576,0.0577,0.6829999999999999,0.672,0.225,0.752,0.7979999999999999
sample_3577,0.0577,0.6809999999999999,0.6709999999999999,0.22899999999999998,0.758,0.7909999999999999
sample_3578,0.0577,0.682,0.68,0.231,0.7140000000000001,0.792
sample_3579,0.0577,0.684,0.69,0.22899999999999998,0.7020000000000001,0.7959999999999999
sample_3580,0.0577,0.6859999999999999,0.685,0.225,0.71,0.795
sample_3581,0.0686,0.601,0.621,0.22,0.735,0.807
sample_3582,0.0686,0.51,0.541,0.21,0.7559999999999999,0.8220000000000001
sample_3583,0.0686,0.517,0.529,0.19899999999999998,0.733,0.816
sample_3584,0.0686,0.519,0.529,0.19,0.74,0.8079999999999999
sample_3585,0.0686,0.519,0.509,0.183,0.742,0.81
sample_3586,0.0686,0.515,0.506,0.193,0.726,0.804
sample_3587,0.0686,0.515,0.52,0.20800000000000002,0.733,0.7929999999999999
sample_3588,0.0686,0.518,0.514,0.213,0.7190000000000001,0.792
sample_3589,0.0686,0.521,0.505,0.226,0.716,0.7909999999999999
